DateTime,GPS_Lat,GPS_Long,Depth_m,Temp_C,GPS_FixQuality,GPS_n_Sat,GPS_HDoP,GPS_Altitude,GPS_T_TMG,GPS_M_TMG,GPS_SOG_N,GPS_SOG_K,GPS_MagVar
2025-09-11 11:31:38,43.0178667,-87.9036833,3.11,18.67,,,,,131.70,,0.00,,-3.10
2025-09-11 11:31:39,43.0178667,-87.9036833,3.11,18.67,,,,,28.00,,0.00,,-3.10
2025-09-11 11:31:40,43.0178667,-87.9036833,3.11,18.67,,,,,157.10,,0.00,,-3.10
2025-09-11 11:31:41,43.0178667,-87.9036833,3.11,18.67,,,,,165.70,,0.00,,-3.10
2025-09-11 11:31:42,43.0178667,-87.9036833,3.11,18.67,,,,,78.90,,0.00,,-3.10
2025-09-11 11:31:43,43.0178667,-87.9036833,3.11,18.67,,,,,169.60,,0.00,,-3.10
2025-09-11 11:31:44,43.0178667,-87.9036833,3.11,18.67,,,,,132.30,,0.00,,-3.10
2025-09-11 11:31:45,43.0178667,-87.9036833,3.11,18.67,,,,,28.90,,0.00,,-3.10
2025-09-11 11:31:46,43.0178667,-87.9036833,3.11,18.67,,,,,168.40,,0.00,,-3.10
2025-09-11 11:31:47,43.0178667,-87.9036833,3.11,18.67,,,,,117.40,,0.00,,-3.10
2025-09-11 11:31:48,43.0178667,-87.9036833,3.11,18.67,,,,,116.90,,0.00,,-3.10
2025-09-11 11:31:49,43.0178667,-87.9036833,3.11,18.68,,,,,148.50,,0.00,,-3.10
2025-09-11 11:31:50,43.0178667,-87.9036833,3.11,18.67,,,,,144.70,,0.00,,-3.10
2025-09-11 11:31:51,43.0178667,-87.9036833,3.11,18.68,,,,,164.80,,0.00,,-3.10
2025-09-11 11:31:52,43.0178667,-87.9036833,3.11,18.67,,,,,149.40,,0.00,,-3.10
2025-09-11 11:31:53,43.0178667,-87.9036833,3.11,18.68,,,,,169.60,,0.00,,-3.10
2025-09-11 11:31:54,43.0178667,-87.9036833,3.11,18.67,,,,,153.20,,0.00,,-3.10
2025-09-11 11:31:55,43.0178667,-87.9036833,3.11,18.67,,,,,167.20,,0.00,,-3.10
2025-09-11 11:31:56,43.0178667,-87.9036833,3.11,18.68,,,,,162.80,,0.00,,-3.10
2025-09-11 11:31:57,43.0178667,-87.9036833,3.11,18.68,,,,,146.70,,0.00,,-3.10
2025-09-11 11:31:58,43.0178667,-87.9036833,3.11,18.68,,,,,200.20,,0.00,,-3.10
2025-09-11 11:31:59,43.0178667,-87.9036833,3.11,18.68,,,,,16.20,,0.00,,-3.10
2025-09-11 11:32:00,43.0178667,-87.9036833,3.11,18.67,,,,,18.10,,0.00,,-3.10
2025-09-11 11:32:01,43.0178667,-87.9036833,3.11,18.67,,,,,337.30,,0.00,,-3.10
2025-09-11 11:32:02,43.0178667,-87.9036833,3.11,18.67,,,,,183.50,,0.00,,-3.10
2025-09-11 11:32:03,43.0178667,-87.9036833,3.11,18.67,,,,,156.70,,0.00,,-3.10
2025-09-11 11:32:04,43.0178667,-87.9036833,3.11,18.67,,,,,345.40,,0.00,,-3.10
2025-09-11 11:32:05,43.0178667,-87.9036833,3.11,18.67,,,,,339.60,,0.00,,-3.10
2025-09-11 11:32:06,43.0178667,-87.9036833,3.11,18.67,,,,,47.20,,0.00,,-3.10
2025-09-11 11:32:07,43.0178667,-87.9036833,3.11,18.67,,,,,201.40,,0.00,,-3.10
2025-09-11 11:32:08,43.0178667,-87.9036833,3.11,18.67,,,,,173.30,,0.00,,-3.10
2025-09-11 11:32:09,43.0178667,-87.9036833,3.11,18.67,,,,,353.80,,0.00,,-3.10
2025-09-11 11:32:10,43.0178667,-87.9036833,3.11,18.67,,,,,324.60,,0.00,,-3.10
2025-09-11 11:32:11,43.0178667,-87.9036833,3.11,18.68,,,,,188.60,,0.00,,-3.10
2025-09-11 11:32:12,43.0178667,-87.9036833,3.11,18.68,,,,,168.70,,0.00,,-3.10
2025-09-11 11:32:13,43.0178667,-87.9036833,3.11,18.68,,,,,163.70,,0.00,,-3.10
2025-09-11 11:32:14,43.0178667,-87.9036833,3.11,18.68,,,,,192.10,,0.00,,-3.10
2025-09-11 11:32:15,43.0178667,-87.9036833,3.11,18.67,,,,,344.10,,0.00,,-3.10
2025-09-11 11:32:16,43.0178667,-87.9036833,3.11,18.68,,,,,162.40,,0.00,,-3.10
2025-09-11 11:32:17,43.0178667,-87.9036833,3.11,18.67,,,,,188.20,,0.00,,-3.10
2025-09-11 11:32:18,43.0178667,-87.9036833,3.11,18.68,,,,,1.50,,0.00,,-3.10
2025-09-11 11:32:19,43.0178667,-87.9036833,3.11,18.67,,,,,139.80,,0.00,,-3.10
2025-09-11 11:32:20,43.0178667,-87.9036667,3.11,18.67,,,,,139.10,,0.00,,-3.10
2025-09-11 11:32:21,43.0178667,-87.9036667,3.11,18.67,,,,,160.70,,0.00,,-3.10
2025-09-11 11:32:22,43.0178667,-87.9036667,3.11,18.67,,,,,32.60,,0.00,,-3.10
2025-09-11 11:32:23,43.0178667,-87.9036667,3.11,18.67,,,,,178.00,,0.00,,-3.10
2025-09-11 11:32:24,43.0178667,-87.9036667,3.11,18.67,,,,,149.90,,0.00,,-3.10
2025-09-11 11:32:25,43.0178500,-87.9036667,3.11,18.67,,,,,13.40,,0.00,,-3.10
2025-09-11 11:32:26,43.0178500,-87.9036667,3.11,18.67,,,,,124.60,,0.00,,-3.10
2025-09-11 11:32:27,43.0178500,-87.9036667,3.11,18.67,,,,,159.70,,0.00,,-3.10
2025-09-11 11:32:28,43.0178500,-87.9036667,3.11,18.67,,,,,95.70,,0.00,,-3.10
2025-09-11 11:32:29,43.0178500,-87.9036667,3.11,18.67,,,,,92.60,,0.00,,-3.10
2025-09-11 11:32:30,43.0178500,-87.9036667,3.11,18.67,,,,,217.10,,0.00,,-3.10
2025-09-11 11:32:31,43.0178500,-87.9036667,3.11,18.67,,,,,213.30,,0.00,,-3.10
2025-09-11 11:32:32,43.0178667,-87.9036667,3.11,18.67,,,,,141.60,,0.00,,-3.10
2025-09-11 11:32:33,43.0178667,-87.9036833,3.11,18.67,,,,,193.60,,0.00,,-3.10
2025-09-11 11:32:34,43.0178667,-87.9036833,3.11,18.67,,,,,266.70,,0.00,,-3.10
2025-09-11 11:32:35,43.0178667,-87.9036833,3.11,18.67,,,,,153.70,,0.00,,-3.10
2025-09-11 11:32:36,43.0178667,-87.9036833,3.11,18.67,,,,,315.60,,0.00,,-3.10
2025-09-11 11:32:37,43.0178667,-87.9036833,3.11,18.67,,,,,353.30,,0.00,,-3.10
2025-09-11 11:32:38,43.0178667,-87.9036833,3.11,18.67,,,,,160.60,,0.00,,-3.10
2025-09-11 11:32:39,43.0178667,-87.9036833,3.11,18.67,,,,,91.70,,0.00,,-3.10
2025-09-11 11:32:40,43.0178667,-87.9036833,3.11,18.67,,,,,175.60,,0.00,,-3.10
2025-09-11 11:32:41,43.0178667,-87.9036833,3.11,18.67,,,,,3.90,,0.00,,-3.10
2025-09-11 11:32:42,43.0178667,-87.9036833,3.11,18.67,,,,,148.10,,0.00,,-3.10
2025-09-11 11:32:43,43.0178667,-87.9036833,3.11,18.67,,,,,160.00,,0.00,,-3.10
2025-09-11 11:32:44,43.0178667,-87.9036833,3.11,18.67,,,,,352.90,,0.00,,-3.10
2025-09-11 11:32:45,43.0178667,-87.9036833,3.11,18.67,,,,,189.10,,0.00,,-3.10
2025-09-11 11:32:46,43.0178667,-87.9036667,3.11,18.67,,,,,52.30,,0.00,,-3.10
2025-09-11 11:32:47,43.0178667,-87.9036667,3.11,18.67,,,,,212.70,,0.00,,-3.10
2025-09-11 11:32:48,43.0178667,-87.9036667,3.11,18.67,,,,,349.80,,0.00,,-3.10
2025-09-11 11:32:49,43.0178667,-87.9036667,3.11,18.67,,,,,148.80,,0.00,,-3.10
2025-09-11 11:32:50,43.0178667,-87.9036667,3.11,18.67,,,,,304.10,,0.00,,-3.10
2025-09-11 11:32:51,43.0178667,-87.9036667,3.11,18.67,,,,,88.00,,0.00,,-3.10
2025-09-11 11:32:52,43.0178667,-87.9036667,3.11,18.67,,,,,346.50,,0.00,,-3.10
2025-09-11 11:32:53,43.0178667,-87.9036667,3.11,18.67,,,,,9.80,,0.00,,-3.10
2025-09-11 11:32:54,43.0178667,-87.9036667,3.11,18.67,,,,,167.70,,0.00,,-3.10
2025-09-11 11:32:55,43.0178667,-87.9036667,3.11,18.67,,,,,10.60,,0.00,,-3.10
2025-09-11 11:32:56,43.0178667,-87.9036667,3.11,18.67,,,,,90.10,,0.00,,-3.10
2025-09-11 11:32:57,43.0178667,-87.9036667,3.11,18.67,,,,,164.10,,0.00,,-3.10
2025-09-11 11:32:58,43.0178667,-87.9036667,3.11,18.66,,,,,43.20,,0.00,,-3.10
2025-09-11 11:32:59,43.0178667,-87.9036833,3.11,18.67,,,,,174.40,,0.00,,-3.10
2025-09-11 11:33:00,43.0178667,-87.9036833,3.11,18.66,,,,,77.20,,0.00,,-3.10
2025-09-11 11:33:01,43.0178667,-87.9036833,3.11,18.67,,,,,17.00,,0.00,,-3.10
2025-09-11 11:33:02,43.0178667,-87.9036833,3.11,18.67,,,,,33.50,,0.00,,-3.10
2025-09-11 11:33:03,43.0178667,-87.9036833,3.11,18.67,,,,,33.10,,0.00,,-3.10
2025-09-11 11:33:04,43.0178667,-87.9036833,3.11,18.67,,,,,103.50,,0.00,,-3.10
2025-09-11 11:33:05,43.0178667,-87.9036833,3.11,18.67,,,,,129.20,,0.00,,-3.10
2025-09-11 11:33:06,43.0178667,-87.9036833,3.11,18.67,,,,,196.70,,0.00,,-3.10
2025-09-11 11:33:07,43.0178667,-87.9036667,3.11,18.67,,,,,12.90,,0.00,,-3.10
2025-09-11 11:33:08,43.0178667,-87.9036667,3.11,18.67,,,,,270.60,,0.00,,-3.10
2025-09-11 11:33:09,43.0178667,-87.9036667,3.11,18.67,,,,,123.40,,0.00,,-3.10
2025-09-11 11:33:10,43.0178667,-87.9036667,3.11,18.66,,,,,347.90,,0.00,,-3.10
2025-09-11 11:33:11,43.0178667,-87.9036667,3.11,18.66,,,,,120.40,,0.00,,-3.10
2025-09-11 11:33:12,43.0178667,-87.9036667,3.11,18.66,,,,,49.30,,0.00,,-3.10
2025-09-11 11:33:13,43.0178667,-87.9036667,3.11,18.67,,,,,314.30,,0.00,,-3.10
2025-09-11 11:33:14,43.0178667,-87.9036667,3.11,18.67,,,,,85.10,,0.00,,-3.10
2025-09-11 11:33:15,43.0178667,-87.9036667,3.11,18.67,,,,,130.90,,0.00,,-3.10
2025-09-11 11:33:16,43.0178500,-87.9036667,3.11,18.67,,,,,181.70,,0.00,,-3.10
2025-09-11 11:33:17,43.0178500,-87.9036667,3.11,18.66,,,,,100.10,,0.00,,-3.10
2025-09-11 11:33:18,43.0178500,-87.9036667,3.11,18.66,,,,,147.20,,0.00,,-3.10
2025-09-11 11:33:19,43.0178500,-87.9036667,3.11,18.66,,,,,94.40,,0.00,,-3.10
2025-09-11 11:33:20,43.0178500,-87.9036667,3.11,18.66,,,,,172.30,,0.00,,-3.10
2025-09-11 11:33:21,43.0178500,-87.9036667,3.11,18.66,,,,,31.50,,0.00,,-3.10
2025-09-11 11:33:22,43.0178500,-87.9036667,3.11,18.66,,,,,100.30,,0.00,,-3.10
2025-09-11 11:33:23,43.0178500,-87.9036667,3.11,18.66,,,,,8.70,,0.00,,-3.10
2025-09-11 11:33:24,43.0178500,-87.9036667,3.11,18.66,,,,,79.20,,0.00,,-3.10
2025-09-11 11:33:25,43.0178500,-87.9036667,3.11,18.66,,,,,118.40,,0.00,,-3.10
2025-09-11 11:33:26,43.0178500,-87.9036667,3.11,18.66,,,,,37.10,,0.00,,-3.10
2025-09-11 11:33:27,43.0178500,-87.9036667,3.11,18.66,,,,,352.50,,0.00,,-3.10
2025-09-11 11:33:28,43.0178500,-87.9036667,3.11,18.66,,,,,64.20,,0.00,,-3.10
2025-09-11 11:33:29,43.0178500,-87.9036667,3.11,18.67,,,,,28.90,,0.00,,-3.10
2025-09-11 11:33:30,43.0178500,-87.9036667,3.11,18.67,,,,,142.40,,0.00,,-3.10
2025-09-11 11:33:31,43.0178500,-87.9036667,3.11,18.67,,,,,97.00,,0.00,,-3.10
2025-09-11 11:33:32,43.0178500,-87.9036667,3.11,18.67,,,,,27.90,,0.00,,-3.10
2025-09-11 11:33:33,43.0178500,-87.9036667,3.11,18.67,,,,,73.00,,0.00,,-3.10
2025-09-11 11:33:34,43.0178500,-87.9036667,3.11,18.66,,,,,269.70,,0.00,,-3.10
2025-09-11 11:33:35,43.0178500,-87.9036667,3.11,18.66,,,,,138.30,,0.00,,-3.10
2025-09-11 11:33:36,43.0178500,-87.9036667,3.11,18.66,,,,,147.90,,0.00,,-3.10
2025-09-11 11:33:37,43.0178500,-87.9036667,3.11,18.66,,,,,329.20,,0.00,,-3.10
2025-09-11 11:33:38,43.0178500,-87.9036667,3.11,18.66,,,,,5.40,,0.00,,-3.10
2025-09-11 11:33:39,43.0178500,-87.9036667,3.11,18.66,,,,,110.30,,0.00,,-3.10
2025-09-11 11:33:40,43.0178500,-87.9036667,3.11,18.66,,,,,154.50,,0.00,,-3.10
2025-09-11 11:33:41,43.0178333,-87.9036667,3.11,18.66,,,,,148.80,,0.00,,-3.10
2025-09-11 11:33:42,43.0178333,-87.9036667,3.11,18.67,,,,,73.00,,0.00,,-3.10
2025-09-11 11:33:43,43.0178500,-87.9036667,3.11,18.67,,,,,149.70,,0.00,,-3.10
2025-09-11 11:33:44,43.0178500,-87.9036667,3.11,18.67,,,,,153.90,,0.00,,-3.10
2025-09-11 11:33:45,43.0178333,-87.9036667,3.11,18.67,,,,,103.70,,0.00,,-3.10
2025-09-11 11:33:46,43.0178500,-87.9036667,3.11,18.67,,,,,164.60,,0.00,,-3.10
2025-09-11 11:33:47,43.0178500,-87.9036667,3.11,18.67,,,,,85.60,,0.00,,-3.10
2025-09-11 11:33:48,43.0178500,-87.9036667,3.11,18.67,,,,,8.30,,0.00,,-3.10
2025-09-11 11:33:49,43.0178500,-87.9036667,3.11,18.67,,,,,56.80,,0.00,,-3.10
2025-09-11 11:33:50,43.0178333,-87.9036667,3.11,18.67,,,,,153.20,,0.00,,-3.10
2025-09-11 11:33:51,43.0178333,-87.9036667,3.11,18.67,,,,,160.20,,0.00,,-3.10
2025-09-11 11:33:52,43.0178333,-87.9036667,3.11,18.67,,,,,6.00,,0.00,,-3.10
2025-09-11 11:33:53,43.0178333,-87.9036667,3.11,18.67,,,,,142.90,,0.00,,-3.10
2025-09-11 11:33:54,43.0178333,-87.9036667,3.11,18.66,,,,,96.10,,0.00,,-3.10
2025-09-11 11:33:55,43.0178333,-87.9036667,3.11,18.66,,,,,146.30,,0.00,,-3.10
2025-09-11 11:33:56,43.0178333,-87.9036667,3.11,18.66,,,,,339.00,,0.00,,-3.10
2025-09-11 11:33:57,43.0178333,-87.9036667,3.11,18.67,,,,,22.10,,0.00,,-3.10
2025-09-11 11:33:58,43.0178333,-87.9036667,3.11,18.67,,,,,122.70,,0.00,,-3.10
2025-09-11 11:33:59,43.0178333,-87.9036667,3.11,18.67,,,,,38.40,,0.00,,-3.10
2025-09-11 11:34:00,43.0178333,-87.9036667,3.11,18.67,,,,,18.30,,0.00,,-3.10
2025-09-11 11:34:01,43.0178333,-87.9036667,3.11,18.67,,,,,53.10,,0.00,,-3.10
2025-09-11 11:34:02,43.0178333,-87.9036667,3.11,18.67,,,,,54.30,,0.00,,-3.10
2025-09-11 11:34:03,43.0178333,-87.9036667,3.11,18.67,,,,,278.80,,0.00,,-3.10
2025-09-11 11:34:04,43.0178333,-87.9036667,3.11,18.67,,,,,41.50,,0.00,,-3.10
2025-09-11 11:34:05,43.0178333,-87.9036667,3.11,18.67,,,,,35.00,,0.00,,-3.10
2025-09-11 11:34:06,43.0178333,-87.9036667,3.11,18.67,,,,,346.80,,0.00,,-3.10
2025-09-11 11:34:07,43.0178333,-87.9036667,3.11,18.67,,,,,359.20,,0.00,,-3.10
2025-09-11 11:34:08,43.0178333,-87.9036667,3.11,18.67,,,,,40.10,,0.00,,-3.10
2025-09-11 11:34:09,43.0178333,-87.9036667,3.11,18.67,,,,,281.30,,0.00,,-3.10
2025-09-11 11:34:10,43.0178333,-87.9036667,3.11,18.67,,,,,38.50,,0.00,,-3.10
2025-09-11 11:34:11,43.0178333,-87.9036667,3.11,18.68,,,,,23.70,,0.00,,-3.10
2025-09-11 11:34:12,43.0178333,-87.9036667,3.11,18.67,,,,,36.70,,0.00,,-3.10
2025-09-11 11:34:13,43.0178333,-87.9036667,3.11,18.67,,,,,350.90,,0.00,,-3.10
2025-09-11 11:34:14,43.0178333,-87.9036667,3.11,18.67,,,,,358.30,,0.00,,-3.10
2025-09-11 11:34:15,43.0178333,-87.9036667,3.11,18.67,,,,,354.30,,0.00,,-3.10
2025-09-11 11:34:16,43.0178333,-87.9036667,3.11,18.67,,,,,356.50,,0.00,,-3.10
2025-09-11 11:34:17,43.0178333,-87.9036667,3.11,18.67,,,,,335.90,,0.00,,-3.10
2025-09-11 11:34:18,43.0178333,-87.9036667,3.11,18.66,,,,,343.50,,0.00,,-3.10
2025-09-11 11:34:19,43.0178333,-87.9036667,3.11,18.67,,,,,52.60,,0.00,,-3.10
2025-09-11 11:34:20,43.0178333,-87.9036667,3.11,18.67,,,,,267.30,,0.00,,-3.10
2025-09-11 11:34:21,43.0178333,-87.9036667,3.11,18.67,,,,,288.30,,0.00,,-3.10
2025-09-11 11:34:22,43.0178333,-87.9036667,3.11,18.67,,,,,2.40,,0.00,,-3.10
2025-09-11 11:34:23,43.0178333,-87.9036667,3.11,18.67,,,,,291.40,,0.00,,-3.10
2025-09-11 11:34:24,43.0178333,-87.9036667,3.11,18.67,,,,,13.10,,0.00,,-3.10
2025-09-11 11:34:25,43.0178333,-87.9036667,3.11,18.67,,,,,327.90,,0.00,,-3.10
2025-09-11 11:34:26,43.0178333,-87.9036667,3.11,18.67,,,,,2.70,,0.00,,-3.10
2025-09-11 11:34:27,43.0178333,-87.9036667,3.11,18.67,,,,,341.20,,0.00,,-3.10
2025-09-11 11:34:28,43.0178333,-87.9036667,3.11,18.67,,,,,350.80,,0.00,,-3.10
